id,part,verse,in_doctrine,in_life_of_oyasama,en,ro,jp_1,jp_2
1019,11,26,,,"Never think it is from illness or the like, but from the desire for you to know the free and unlimited workings of Tsukihi.",kore bakari yamai nazo towa omouna yo   Tsukihi juyo shirashitai yue,こればかりやまいなぞとハをもうなよ,月日ぢうよふしらしたいゆへ
1020,11,27,,,I inform you of all matters whatever because I have an intention for the future.,nanimo kamo dono yona koto mo shirasuru wa   saki no omowaku aru kara no koto,なにもかもとのよな事もしらするハ,さきのをもわくあるからの事
1021,11,28,,,To explain what this talk is about: Tsukihi will take charge of everything in the future.,kono hanashi doyu koto de aru naraba   saki no yorozu wa Tsukihi hikiuke,このはなしどふゆう事てあるならば,さきのよろづハ月日ひきうけ
1022,11,29,,1,"I, Tsukihi, will take charge because she is causally related to the origin.",Tsukihi yori hikiuke suru to yu no mo na   moto no innen aru kara no koto,月日よりひきうけするとゆうのもな,もとのいんねんあるからの事
1023,11,30,,1,To explain what the causality is about: she is an instrument of origin in the beginning of human beings.,innen mo doyu koto de aru naraba   ningen hajime moto no dogu ya,いんねんもどふゆう事であるならば,にんけんはぢめもとのどふぐや
1024,11,31,,,Tsukihi will train this person in all matters and bring about marvelous salvation.,kono mono ni Tsukihi yorozu no shikomi suru   sore de mezurashi tasuke suru no ya,このものに月日よろづのしこみする,それでめづらしたすけるのや
1025,11,32,,,Do not think of this lightly. It will become the Divine Record of Nihon.,kono koto wa chotto no koto ya to omouna yo   kore wa nihon no Koki naru no ya,この事わ一寸事やとをもうなよ,これハにほんのこふきなるのや
1026,11,33,,,If you had only known earlier that she should have been returned home to be saved completely...,are inde kora hodo nanimo sukiyaka ni   tasukaru koto o hayaku shiritara,あれいんでこらほどなにもすきやかに,たすかる事をはやくしりたら
1027,11,34,,,"Unaware of it, you would not return her, but tried to care for her there.",sore shirazu dodo inasazu kono toko de   yojo sashite okoto omota de,それしらずどふどいなさすこのとこで,よふぢよさしてをことをもたで
1028,11,35,,,"If you had known this earlier, there would have been no suffering or anxiety.",konna koto hayaku shiritaru koto naraba   setsunami mo nashi shinpai mo nashi,こんな事はやくしりたる事ならば,せつなみもなししんバいもなし
1029,11,36,,,"Because you humans are shallow-minded, you did not heed the words of Tsukihi.",ningen wa azanai mono de aru karani   Tsukihi yuwareru koto o somuita,にんけんハあざないものであるからに,月日ゆハれる事をそむいた
1030,11,37,,,"From now on, you must firmly lean on Tsukihi in all matters whatever.",korekara wa donna koto demo Tsukihi niwa   motare tsukaneba naran koto ya de,これからハどんな事でも月日にハ,もたれつかねばならん事やで
1031,11,38,,,"In doing anything, so long as you lean on Tsukihi, there will be no danger.",dono yona koto o suru nimo Tsukihi ni wa   motarete ireba abunaki wa nai,どのよふな事をするにも月日にて,もたれていればあふなけハない
1032,11,39,,,Your unawareness of such a splendid path as this has led to your remorse.,kono yona kekko naru no michisuji o   shirazu ni ita ga ato no kokwai,このよふなけへこふなるのみちすしを,しらすにいたがあとのこふくハい
1033,11,40,,,"Hereafter, whatever you are told, you should never go against what Tsukihi says.",konosaki wa dono yona koto o yuwaretemo   Tsukihi yuwareru koto wa somukan,このさきハどのよな事をゆハれても,月日ゆハれる事ハそむかん
1034,11,41,,,The chest of the one taken as a shrine by Tsukihi is blocked. What do you think of it?,Tsukihi yori yashiro to naru no muna saki no   tsukaete aru o nanto omou zo,月日よりやしろとなるのむなさきの,つかゑてあるをなんとをもうぞ
1035,11,42,,,Do not think of this blocking as being ordinary. The mind of Tsukihi is truly anxious.,kono tsukae hitonami naru to omouna yo   Tsukihi no kokoro makoto shinpai,このつかへ人なみなるとをもうなよ,
1036,11,43,,,"Unaware of this, all of you everywhere are doing your own work only with self-centered thoughts.",sore shirazu mina ichiretsu wa meme ni   waga mi shiyan de shigoto bakari o,それしらずみな一れつハめへ／＼に,わがみしやんでしことばかりを
1037,11,44,,,"Tsukihi sees all paths whatever, but no one in the world thinks about it.",Tsukihi niwa dono yona michi mo miete aru   sekaiju wa sore o omowazu,月日にハどのよなみちもみへてある,せかいぢううハそれをふもハす
1038,11,45,,,"Ponder over this path, all My children! There is no knowing what kind of path will appear.",kono michi o kodomo ichiretsu shiyan seyo   dono yona michi ga aru ya shiren de,このみちをこども一れつしやんせよ,どのよなみちがあるやしれんで
1039,11,46,,,I shall inform you of everything in advance. Make sure you will not be remorseful later.,dono yona koto demo saki e shirashi oku   ato de kokwai naki yoni seyo,どのよふな事でもさきへしらしをく,あとでこふくハいなきよふにせよ
1040,11,47,,,All of you may be wondering why I say such things. It is from My love for My children.,konna koto nani o yu ya to mina no mono   omou de aro kodomo kawaii,こんな事なにをゆうやとみなのもの,をもうであろふこどもかハいゝ
1041,11,48,,,"All My many children in the world, is there not a way I can make you understand from your innermost heart?",sekaiju oku no kodomo mune no uchi   wakaru moyo ga kore wa nai ka yo,せかいぢうをふくの子共むねのうち,わかるもよふがこれハないかよ
1042,11,49,,,I tell you these things so repeatedly because I fear the path you are taking.,kono yona koto o kudokudo yu no mo na   michi o anjite iru moyo kara,このよふな事をくど／＼ゆうのもな,みちをあんぢているもよふから
1043,11,50,,,"From now on, I shall tell you about everything. Never think of it as being false.",korekara wa dono yona koto mo yute kikasu   kore o kanarazu uso to omouna,これからハとのよな事もゆてきかす,これをかならすうそとをもうな
1044,11,51,,,Hear Me clearly on the present work of Tsukihi! I shall do nothing evil.,konotabi no Tsukihi no shigoto shikato kike   ashiki no yona koto wa sen zo ya,このたびの月日のしごとしかときけ,あしきのよふな事わせんぞや
1045,11,52,,,I began the work because I desired to teach you marvelous salvation by all means.,dodo shite mezurashi tasuke oshietasa   sokode kakarita shigoto naru zo ya,どふどしてめつらしたすけをしへたさ,そこでかゝりたしごとなるぞや
1046,11,53,,,Firmly replace the mind you have had until now and become of the mind filled with joy.,imamade to kokoro shikkari irekaete   yokizukume no kokoro naru yo,いまゝでと心しいかりいれかへて,よふきつくめの心なるよふ
1047,11,54,,,"You may be wondering how to become of such a mind. If Tsukihi enters the body,",kono kokoro doshite naru to omou kara   Tsukihi tainai irikonda nara,この心どふしてなるとをもうかな,月日たいない入こんだなら
1048,11,55,,,"Day by day, the mind will be spirited of itself and become the mind filled with joy.",nichinichi ni hitori kokoro ga isamu nari   yokizukume no kokoro naru yo,にち／＼にひとり心がいさむなり,よふきづくめの心なるよふ
1049,11,56,,,"Making the mind spirited day by day, Tsukihi will work to make the world be filled with joy.",Tsukihi yori nichinichi kokoro isame kake   yokizukume ni shite kakaru de na,月日よりにち／＼心いさめかけ,よふきつくめにしてかゝるでな
1050,11,57,,,What are your thoughts on hearing this talk? It is solely the preparation for single-hearted salvation.,kono hanashi nanto omote kiite iru   tasuke ichijo no moyo bakari o,このはなしなんとをもふてきいている,たすけ一ぢよのもよふばかりを
1051,11,58,,,"Tsukihi sees everything. Whatever I say, you must comply with it.",Tsukihi yori donna koto demo mite iru de   nani o yutemo mina shochi seyo,月日よりどんな事でもみているで,なにをゆうてもみなしよちせよ
1052,11,59,,1,"From this year forward, if you, husband and wife, live on for seventy more years, neither falling ill nor weakening,",kotoshikara shichiju nen wa fufu tomo   yamazu yowarazu kurasu koto nara,ことしから七十ねんハふう／＼とも,やまずよハらすくらす事なら
1053,11,60,,1,There can perhaps be no greater happiness. Look forward to it as coming true.,soreyori no tanoshimi naru wa arumai na   kore o makoto ni tanoshunde iyo,それよりのたのしみなるハあるまいな,これをまことにたのしゆんでいよ
1054,11,61,,,Tsukihi will speak solely about things which have never existed before at any place. Listen with this understanding.,Tsukihi niwa imamade doko ni nai koto o   bakari yu zo ya shochi shite kike,月日にハいまゝでどこにない事を,ばかりゆうぞやしよちしてきけ
1055,11,62,,,"Though I speak solely about such things that do not exist, watch the future: everything is the truth.",kono yona nai koto bakari yu keredo   saki o mite iyo mina makoto ya de,このよふなない事ばかりゆうけれど,さきをみていよみなまことやで
1056,11,63,,,"Since I do new and marvelous things in any case, whatever I say is about things that do not yet exist.",nani bun ni mezurashi koto o suru kara wa   ikana hanashi mo nai koto bakari,なにぶんにめづらし事をするからハ,いかなはなしもない事ばかり
1057,11,64,,,"I speak solely of those things that do not exist, but watch the future: the wonders you shall see.",dono yoni nai koto bakari yuta tote   saki o mite iyo mieru fushigi ya,とのよふにない事ばかりゆうたとて,さきをみていよみゑるふしぎや
